date,geoRegion,vaccine,entries,type_variant,pop,sumTotal,per100Persons,per100Persons_mean7d,per100PersonsTotal,mean7d,type,version,granularity
2021-09-12,CHFL,pfizer_biontech,664,vaccine,8644780,1616607,0.01,0.05,18.7,4452.14,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2021-09-13,CHFL,pfizer_biontech,4573,vaccine,8644780,1621180,0.05,0.05,18.75,4708.57,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2021-09-14,CHFL,pfizer_biontech,5023,vaccine,8644780,1626203,0.06,0.06,18.81,4850.71,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2021-09-15,CHFL,pfizer_biontech,7755,vaccine,8644780,1633958,0.09,0.06,18.9,5056.86,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2021-09-16,CHFL,pfizer_biontech,5580,vaccine,8644780,1639538,0.06,0.06,18.97,5043.71,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2021-09-17,CHFL,pfizer_biontech,6892,vaccine,8644780,1646430,0.08,0.06,19.05,5169.57,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2021-09-18,CHFL,pfizer_biontech,4911,vaccine,8644780,1651341,0.06,0.06,19.1,5300.71,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2021-09-19,CHFL,pfizer_biontech,572,vaccine,8644780,1651913,0.01,0.06,19.11,5304.29,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2021-09-20,CHFL,pfizer_biontech,5454,vaccine,8644780,1657367,0.06,0.06,19.17,5433.86,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2021-09-21,CHFL,pfizer_biontech,5941,vaccine,8644780,1663308,0.07,0.06,19.24,5476.29,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2021-09-22,CHFL,pfizer_biontech,7780,vaccine,8644780,1671088,0.09,0.07,19.33,5614.57,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2021-09-23,CHFL,pfizer_biontech,6487,vaccine,8644780,1677575,0.08,0.07,19.41,5638.71,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2021-09-24,CHFL,pfizer_biontech,7189,vaccine,8644780,1684764,0.08,0.07,19.49,5813.71,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2021-09-25,CHFL,pfizer_biontech,5879,vaccine,8644780,1690643,0.07,0.07,19.56,5637,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2021-09-26,CHFL,pfizer_biontech,741,vaccine,8644780,1691384,0.01,0.07,19.57,5833.43,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2021-09-27,CHFL,pfizer_biontech,6679,vaccine,8644780,1698063,0.08,0.07,19.64,5738.14,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2021-09-28,CHFL,pfizer_biontech,4704,vaccine,8644780,1702767,0.05,0.07,19.7,5825.29,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2021-09-29,CHFL,pfizer_biontech,9155,vaccine,8644780,1711922,0.11,0.07,19.8,5825.29,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2021-09-30,CHFL,pfizer_biontech,5820,vaccine,8644780,1717742,0.07,0.07,19.87,5884.57,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2021-10-01,CHFL,pfizer_biontech,7799,vaccine,8644780,1725541,0.09,0.07,19.96,5987.57,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2021-10-02,CHFL,pfizer_biontech,5879,vaccine,8644780,1731420,0.07,0.07,20.03,6178.86,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2021-10-03,CHFL,pfizer_biontech,1156,vaccine,8644780,1732576,0.01,0.07,20.04,6197.71,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2021-10-04,CHFL,pfizer_biontech,7400,vaccine,8644780,1739976,0.09,0.07,20.13,6229.57,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2021-10-05,CHFL,pfizer_biontech,6043,vaccine,8644780,1746019,0.07,0.07,20.2,6302.71,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2021-10-06,CHFL,pfizer_biontech,9287,vaccine,8644780,1755306,0.11,0.07,20.3,6388.29,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2021-10-07,CHFL,pfizer_biontech,6043,vaccine,8644780,1761349,0.07,0.07,20.37,6404,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2021-10-08,CHFL,pfizer_biontech,8311,vaccine,8644780,1769660,0.1,NA,20.47,NA,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2021-10-09,CHFL,pfizer_biontech,6478,vaccine,8644780,1776138,0.07,NA,20.55,NA,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2021-10-10,CHFL,pfizer_biontech,1266,vaccine,8644780,1777404,0.01,NA,20.56,NA,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2020-12-22,FL,johnson_johnson,0,vaccine,38747,0,0,NA,0,NA,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2020-12-23,FL,johnson_johnson,0,vaccine,38747,0,0,NA,0,NA,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2020-12-24,FL,johnson_johnson,0,vaccine,38747,0,0,NA,0,NA,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2020-12-25,FL,johnson_johnson,0,vaccine,38747,0,0,0,0,0,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2020-12-26,FL,johnson_johnson,0,vaccine,38747,0,0,0,0,0,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2020-12-27,FL,johnson_johnson,0,vaccine,38747,0,0,0,0,0,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2020-12-28,FL,johnson_johnson,0,vaccine,38747,0,0,0,0,0,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2020-12-29,FL,johnson_johnson,0,vaccine,38747,0,0,0,0,0,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2020-12-30,FL,johnson_johnson,0,vaccine,38747,0,0,0,0,0,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2020-12-31,FL,johnson_johnson,0,vaccine,38747,0,0,0,0,0,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2021-01-01,FL,johnson_johnson,0,vaccine,38747,0,0,0,0,0,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2021-01-02,FL,johnson_johnson,0,vaccine,38747,0,0,0,0,0,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2021-01-03,FL,johnson_johnson,0,vaccine,38747,0,0,0,0,0,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2021-01-04,FL,johnson_johnson,0,vaccine,38747,0,0,0,0,0,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2021-01-05,FL,johnson_johnson,0,vaccine,38747,0,0,0,0,0,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2021-01-06,FL,johnson_johnson,0,vaccine,38747,0,0,0,0,0,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2021-01-07,FL,johnson_johnson,0,vaccine,38747,0,0,0,0,0,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2021-01-08,FL,johnson_johnson,0,vaccine,38747,0,0,0,0,0,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2021-01-09,FL,johnson_johnson,0,vaccine,38747,0,0,0,0,0,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2021-01-10,FL,johnson_johnson,0,vaccine,38747,0,0,0,0,0,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2021-01-11,FL,johnson_johnson,0,vaccine,38747,0,0,0,0,0,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2021-01-12,FL,johnson_johnson,0,vaccine,38747,0,0,0,0,0,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2021-01-13,FL,johnson_johnson,0,vaccine,38747,0,0,0,0,0,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2021-01-14,FL,johnson_johnson,0,vaccine,38747,0,0,0,0,0,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2021-01-15,FL,johnson_johnson,0,vaccine,38747,0,0,0,0,0,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2021-01-16,FL,johnson_johnson,0,vaccine,38747,0,0,0,0,0,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2021-01-17,FL,johnson_johnson,0,vaccine,38747,0,0,0,0,0,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2021-01-18,FL,johnson_johnson,0,vaccine,38747,0,0,0,0,0,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2021-01-19,FL,johnson_johnson,0,vaccine,38747,0,0,0,0,0,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2021-01-20,FL,johnson_johnson,0,vaccine,38747,0,0,0,0,0,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2021-01-21,FL,johnson_johnson,0,vaccine,38747,0,0,0,0,0,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2021-01-22,FL,johnson_johnson,0,vaccine,38747,0,0,0,0,0,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2021-01-23,FL,johnson_johnson,0,vaccine,38747,0,0,0,0,0,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2021-01-24,FL,johnson_johnson,0,vaccine,38747,0,0,0,0,0,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2021-01-25,FL,johnson_johnson,0,vaccine,38747,0,0,0,0,0,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2021-01-26,FL,johnson_johnson,0,vaccine,38747,0,0,0,0,0,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2021-01-27,FL,johnson_johnson,0,vaccine,38747,0,0,0,0,0,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2021-01-28,FL,johnson_johnson,0,vaccine,38747,0,0,0,0,0,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2021-01-29,FL,johnson_johnson,0,vaccine,38747,0,0,0,0,0,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2021-01-30,FL,johnson_johnson,0,vaccine,38747,0,0,0,0,0,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2021-01-31,FL,johnson_johnson,0,vaccine,38747,0,0,0,0,0,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2021-02-01,FL,johnson_johnson,0,vaccine,38747,0,0,0,0,0,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2021-02-02,FL,johnson_johnson,0,vaccine,38747,0,0,0,0,0,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2021-02-03,FL,johnson_johnson,0,vaccine,38747,0,0,0,0,0,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2021-02-04,FL,johnson_johnson,0,vaccine,38747,0,0,0,0,0,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2021-02-05,FL,johnson_johnson,0,vaccine,38747,0,0,0,0,0,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2021-02-06,FL,johnson_johnson,0,vaccine,38747,0,0,0,0,0,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2021-02-07,FL,johnson_johnson,0,vaccine,38747,0,0,0,0,0,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2021-02-08,FL,johnson_johnson,0,vaccine,38747,0,0,0,0,0,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2021-02-09,FL,johnson_johnson,0,vaccine,38747,0,0,0,0,0,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2021-02-10,FL,johnson_johnson,0,vaccine,38747,0,0,0,0,0,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2021-02-11,FL,johnson_johnson,0,vaccine,38747,0,0,0,0,0,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2021-02-12,FL,johnson_johnson,0,vaccine,38747,0,0,0,0,0,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2021-02-13,FL,johnson_johnson,0,vaccine,38747,0,0,0,0,0,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2021-02-14,FL,johnson_johnson,0,vaccine,38747,0,0,0,0,0,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2021-02-15,FL,johnson_johnson,0,vaccine,38747,0,0,0,0,0,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2021-02-16,FL,johnson_johnson,0,vaccine,38747,0,0,0,0,0,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2021-02-17,FL,johnson_johnson,0,vaccine,38747,0,0,0,0,0,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2021-02-18,FL,johnson_johnson,0,vaccine,38747,0,0,0,0,0,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2021-02-19,FL,johnson_johnson,0,vaccine,38747,0,0,0,0,0,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2021-02-20,FL,johnson_johnson,0,vaccine,38747,0,0,0,0,0,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2021-02-21,FL,johnson_johnson,0,vaccine,38747,0,0,0,0,0,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2021-02-22,FL,johnson_johnson,0,vaccine,38747,0,0,0,0,0,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2021-02-23,FL,johnson_johnson,0,vaccine,38747,0,0,0,0,0,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2021-02-24,FL,johnson_johnson,0,vaccine,38747,0,0,0,0,0,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2021-02-25,FL,johnson_johnson,0,vaccine,38747,0,0,0,0,0,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2021-02-26,FL,johnson_johnson,0,vaccine,38747,0,0,0,0,0,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2021-02-27,FL,johnson_johnson,0,vaccine,38747,0,0,0,0,0,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2021-02-28,FL,johnson_johnson,0,vaccine,38747,0,0,0,0,0,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2021-03-01,FL,johnson_johnson,0,vaccine,38747,0,0,0,0,0,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2021-03-02,FL,johnson_johnson,0,vaccine,38747,0,0,0,0,0,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2021-03-03,FL,johnson_johnson,0,vaccine,38747,0,0,0,0,0,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2021-03-04,FL,johnson_johnson,0,vaccine,38747,0,0,0,0,0,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2021-03-05,FL,johnson_johnson,0,vaccine,38747,0,0,0,0,0,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2021-03-06,FL,johnson_johnson,0,vaccine,38747,0,0,0,0,0,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2021-03-07,FL,johnson_johnson,0,vaccine,38747,0,0,0,0,0,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2021-03-08,FL,johnson_johnson,0,vaccine,38747,0,0,0,0,0,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2021-03-09,FL,johnson_johnson,0,vaccine,38747,0,0,0,0,0,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2021-03-10,FL,johnson_johnson,0,vaccine,38747,0,0,0,0,0,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2021-03-11,FL,johnson_johnson,0,vaccine,38747,0,0,0,0,0,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2021-03-12,FL,johnson_johnson,0,vaccine,38747,0,0,0,0,0,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2021-03-13,FL,johnson_johnson,0,vaccine,38747,0,0,0,0,0,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2021-03-14,FL,johnson_johnson,0,vaccine,38747,0,0,0,0,0,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2021-03-15,FL,johnson_johnson,0,vaccine,38747,0,0,0,0,0,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2021-03-16,FL,johnson_johnson,0,vaccine,38747,0,0,0,0,0,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2021-03-17,FL,johnson_johnson,0,vaccine,38747,0,0,0,0,0,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2021-03-18,FL,johnson_johnson,0,vaccine,38747,0,0,0,0,0,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2021-03-19,FL,johnson_johnson,0,vaccine,38747,0,0,0,0,0,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2021-03-20,FL,johnson_johnson,0,vaccine,38747,0,0,0,0,0,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2021-03-21,FL,johnson_johnson,0,vaccine,38747,0,0,0,0,0,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2021-03-22,FL,johnson_johnson,0,vaccine,38747,0,0,0,0,0,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2021-03-23,FL,johnson_johnson,0,vaccine,38747,0,0,0,0,0,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2021-03-24,FL,johnson_johnson,0,vaccine,38747,0,0,0,0,0,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2021-03-25,FL,johnson_johnson,0,vaccine,38747,0,0,0,0,0,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2021-03-26,FL,johnson_johnson,0,vaccine,38747,0,0,0,0,0,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2021-03-27,FL,johnson_johnson,0,vaccine,38747,0,0,0,0,0,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2021-03-28,FL,johnson_johnson,0,vaccine,38747,0,0,0,0,0,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2021-03-29,FL,johnson_johnson,0,vaccine,38747,0,0,0,0,0,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2021-03-30,FL,johnson_johnson,0,vaccine,38747,0,0,0,0,0,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2021-03-31,FL,johnson_johnson,0,vaccine,38747,0,0,0,0,0,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2021-04-01,FL,johnson_johnson,0,vaccine,38747,0,0,0,0,0,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2021-04-02,FL,johnson_johnson,0,vaccine,38747,0,0,0,0,0,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2021-04-03,FL,johnson_johnson,0,vaccine,38747,0,0,0,0,0,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2021-04-04,FL,johnson_johnson,0,vaccine,38747,0,0,0,0,0,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2021-04-05,FL,johnson_johnson,0,vaccine,38747,0,0,0,0,0,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2021-04-06,FL,johnson_johnson,0,vaccine,38747,0,0,0,0,0,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2021-04-07,FL,johnson_johnson,0,vaccine,38747,0,0,0,0,0,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2021-04-08,FL,johnson_johnson,0,vaccine,38747,0,0,0,0,0,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2021-04-09,FL,johnson_johnson,0,vaccine,38747,0,0,0,0,0,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2021-04-10,FL,johnson_johnson,0,vaccine,38747,0,0,0,0,0,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2021-04-11,FL,johnson_johnson,0,vaccine,38747,0,0,0,0,0,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2021-04-12,FL,johnson_johnson,0,vaccine,38747,0,0,0,0,0,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2021-04-13,FL,johnson_johnson,0,vaccine,38747,0,0,0,0,0,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2021-04-14,FL,johnson_johnson,0,vaccine,38747,0,0,0,0,0,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2021-04-15,FL,johnson_johnson,0,vaccine,38747,0,0,0,0,0,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2021-04-16,FL,johnson_johnson,0,vaccine,38747,0,0,0,0,0,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2021-04-17,FL,johnson_johnson,0,vaccine,38747,0,0,0,0,0,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2021-04-18,FL,johnson_johnson,0,vaccine,38747,0,0,0,0,0,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2021-04-19,FL,johnson_johnson,0,vaccine,38747,0,0,0,0,0,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2021-04-20,FL,johnson_johnson,0,vaccine,38747,0,0,0,0,0,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2021-04-21,FL,johnson_johnson,0,vaccine,38747,0,0,0,0,0,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2021-04-22,FL,johnson_johnson,0,vaccine,38747,0,0,0,0,0,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2021-04-23,FL,johnson_johnson,0,vaccine,38747,0,0,0,0,0,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2021-04-24,FL,johnson_johnson,0,vaccine,38747,0,0,0,0,0,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2021-04-25,FL,johnson_johnson,0,vaccine,38747,0,0,0,0,0,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2021-04-26,FL,johnson_johnson,0,vaccine,38747,0,0,0,0,0,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2021-04-27,FL,johnson_johnson,0,vaccine,38747,0,0,0,0,0,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2021-04-28,FL,johnson_johnson,0,vaccine,38747,0,0,0,0,0,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2021-04-29,FL,johnson_johnson,0,vaccine,38747,0,0,0,0,0,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2021-04-30,FL,johnson_johnson,0,vaccine,38747,0,0,0,0,0,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2021-05-01,FL,johnson_johnson,0,vaccine,38747,0,0,0,0,0,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2021-05-02,FL,johnson_johnson,0,vaccine,38747,0,0,0,0,0,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2021-05-03,FL,johnson_johnson,0,vaccine,38747,0,0,0,0,0,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2021-05-04,FL,johnson_johnson,0,vaccine,38747,0,0,0,0,0,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2021-05-05,FL,johnson_johnson,0,vaccine,38747,0,0,0,0,0,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2021-05-06,FL,johnson_johnson,0,vaccine,38747,0,0,0,0,0,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2021-05-07,FL,johnson_johnson,0,vaccine,38747,0,0,0,0,0,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2021-05-08,FL,johnson_johnson,0,vaccine,38747,0,0,0,0,0,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2021-05-09,FL,johnson_johnson,0,vaccine,38747,0,0,0,0,0,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2021-05-10,FL,johnson_johnson,0,vaccine,38747,0,0,0,0,0,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2021-05-11,FL,johnson_johnson,0,vaccine,38747,0,0,0,0,0,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2021-05-12,FL,johnson_johnson,0,vaccine,38747,0,0,0,0,0,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2021-05-13,FL,johnson_johnson,0,vaccine,38747,0,0,0,0,0,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2021-05-14,FL,johnson_johnson,0,vaccine,38747,0,0,0,0,0,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2021-05-15,FL,johnson_johnson,0,vaccine,38747,0,0,0,0,0,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2021-05-16,FL,johnson_johnson,0,vaccine,38747,0,0,0,0,0,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2021-05-17,FL,johnson_johnson,0,vaccine,38747,0,0,0,0,0,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2021-05-18,FL,johnson_johnson,0,vaccine,38747,0,0,0,0,0,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2021-05-19,FL,johnson_johnson,0,vaccine,38747,0,0,0,0,0,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2021-05-20,FL,johnson_johnson,0,vaccine,38747,0,0,0,0,0,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2021-05-21,FL,johnson_johnson,0,vaccine,38747,0,0,0,0,0,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2021-05-22,FL,johnson_johnson,0,vaccine,38747,0,0,0,0,0,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2021-05-23,FL,johnson_johnson,0,vaccine,38747,0,0,0,0,0,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2021-05-24,FL,johnson_johnson,0,vaccine,38747,0,0,0,0,0,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2021-05-25,FL,johnson_johnson,0,vaccine,38747,0,0,0,0,0,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2021-05-26,FL,johnson_johnson,0,vaccine,38747,0,0,0,0,0,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2021-05-27,FL,johnson_johnson,0,vaccine,38747,0,0,0,0,0,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2021-05-28,FL,johnson_johnson,0,vaccine,38747,0,0,0,0,0,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2021-05-29,FL,johnson_johnson,0,vaccine,38747,0,0,0,0,0,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2021-05-30,FL,johnson_johnson,0,vaccine,38747,0,0,0,0,0,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2021-05-31,FL,johnson_johnson,0,vaccine,38747,0,0,0,0,0,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2021-06-01,FL,johnson_johnson,0,vaccine,38747,0,0,0,0,0,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2021-06-02,FL,johnson_johnson,0,vaccine,38747,0,0,0,0,0,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2021-06-03,FL,johnson_johnson,0,vaccine,38747,0,0,0,0,0,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2021-06-04,FL,johnson_johnson,0,vaccine,38747,0,0,0,0,0,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
2021-06-05,FL,johnson_johnson,0,vaccine,38747,0,0,0,0,0,COVID19FullyVaccPersons,2021-10-11_10-43-19,detailed
