date,geoRegion,sex,entries,type_variant,pop,sumTotal,per100Persons,per100PersonsTotal,type,version,granularity,freq,prct
202117,neighboring_chfl,male,1366,sex,NA,7405,NA,NA,COVID19AtLeastOneDosePersons,2021-10-11_10-43-19,detailed,0.418,41.8
202118,neighboring_chfl,male,1567,sex,NA,8972,NA,NA,COVID19AtLeastOneDosePersons,2021-10-11_10-43-19,detailed,0.462,46.2
202119,neighboring_chfl,male,1541,sex,NA,10513,NA,NA,COVID19AtLeastOneDosePersons,2021-10-11_10-43-19,detailed,0.511,51.1
202120,neighboring_chfl,male,1136,sex,NA,11649,NA,NA,COVID19AtLeastOneDosePersons,2021-10-11_10-43-19,detailed,0.488,48.8
202121,neighboring_chfl,male,893,sex,NA,12542,NA,NA,COVID19AtLeastOneDosePersons,2021-10-11_10-43-19,detailed,0.479,47.9
202122,neighboring_chfl,male,1034,sex,NA,13576,NA,NA,COVID19AtLeastOneDosePersons,2021-10-11_10-43-19,detailed,0.517,51.7
202123,neighboring_chfl,male,1213,sex,NA,14789,NA,NA,COVID19AtLeastOneDosePersons,2021-10-11_10-43-19,detailed,0.55,55.00000000000001
202124,neighboring_chfl,male,1258,sex,NA,16047,NA,NA,COVID19AtLeastOneDosePersons,2021-10-11_10-43-19,detailed,0.587,58.699999999999996
202125,neighboring_chfl,male,907,sex,NA,16954,NA,NA,COVID19AtLeastOneDosePersons,2021-10-11_10-43-19,detailed,0.592,59.199999999999996
202126,neighboring_chfl,male,476,sex,NA,17430,NA,NA,COVID19AtLeastOneDosePersons,2021-10-11_10-43-19,detailed,0.571,57.099999999999994
202127,neighboring_chfl,male,297,sex,NA,17727,NA,NA,COVID19AtLeastOneDosePersons,2021-10-11_10-43-19,detailed,0.595,59.5
202128,neighboring_chfl,male,388,sex,NA,18115,NA,NA,COVID19AtLeastOneDosePersons,2021-10-11_10-43-19,detailed,0.553,55.300000000000004
202129,neighboring_chfl,male,505,sex,NA,18620,NA,NA,COVID19AtLeastOneDosePersons,2021-10-11_10-43-19,detailed,0.528,52.800000000000004
202130,neighboring_chfl,male,425,sex,NA,19045,NA,NA,COVID19AtLeastOneDosePersons,2021-10-11_10-43-19,detailed,0.523,52.300000000000004
202131,neighboring_chfl,male,285,sex,NA,19330,NA,NA,COVID19AtLeastOneDosePersons,2021-10-11_10-43-19,detailed,0.547,54.7
202132,neighboring_chfl,male,277,sex,NA,19607,NA,NA,COVID19AtLeastOneDosePersons,2021-10-11_10-43-19,detailed,0.508,50.8
202133,neighboring_chfl,male,174,sex,NA,19781,NA,NA,COVID19AtLeastOneDosePersons,2021-10-11_10-43-19,detailed,0.513,51.300000000000004
202134,neighboring_chfl,male,141,sex,NA,19922,NA,NA,COVID19AtLeastOneDosePersons,2021-10-11_10-43-19,detailed,0.491,49.1
202135,neighboring_chfl,male,193,sex,NA,20115,NA,NA,COVID19AtLeastOneDosePersons,2021-10-11_10-43-19,detailed,0.454,45.4
202136,neighboring_chfl,male,216,sex,NA,20331,NA,NA,COVID19AtLeastOneDosePersons,2021-10-11_10-43-19,detailed,0.482,48.199999999999996
202137,neighboring_chfl,male,372,sex,NA,20703,NA,NA,COVID19AtLeastOneDosePersons,2021-10-11_10-43-19,detailed,0.564,56.39999999999999
202138,neighboring_chfl,male,303,sex,NA,21006,NA,NA,COVID19AtLeastOneDosePersons,2021-10-11_10-43-19,detailed,0.527,52.7
202139,neighboring_chfl,male,197,sex,NA,21203,NA,NA,COVID19AtLeastOneDosePersons,2021-10-11_10-43-19,detailed,0.55,55.00000000000001
202140,neighboring_chfl,male,144,sex,NA,21347,NA,NA,COVID19AtLeastOneDosePersons,2021-10-11_10-43-19,detailed,0.537,53.7
202052,neighboring_chfl,female,0,sex,NA,0,NA,NA,COVID19AtLeastOneDosePersons,2021-10-11_10-43-19,detailed,0,0
202053,neighboring_chfl,female,18,sex,NA,18,NA,NA,COVID19AtLeastOneDosePersons,2021-10-11_10-43-19,detailed,0.429,42.9
202101,neighboring_chfl,female,232,sex,NA,250,NA,NA,COVID19AtLeastOneDosePersons,2021-10-11_10-43-19,detailed,0.65,65
202102,neighboring_chfl,female,178,sex,NA,428,NA,NA,COVID19AtLeastOneDosePersons,2021-10-11_10-43-19,detailed,0.562,56.2
202103,neighboring_chfl,female,221,sex,NA,649,NA,NA,COVID19AtLeastOneDosePersons,2021-10-11_10-43-19,detailed,0.619,61.9
202104,neighboring_chfl,female,331,sex,NA,980,NA,NA,COVID19AtLeastOneDosePersons,2021-10-11_10-43-19,detailed,0.591,59.099999999999994
202105,neighboring_chfl,female,179,sex,NA,1159,NA,NA,COVID19AtLeastOneDosePersons,2021-10-11_10-43-19,detailed,0.572,57.199999999999996
202106,neighboring_chfl,female,275,sex,NA,1434,NA,NA,COVID19AtLeastOneDosePersons,2021-10-11_10-43-19,detailed,0.625,62.5
202107,neighboring_chfl,female,353,sex,NA,1787,NA,NA,COVID19AtLeastOneDosePersons,2021-10-11_10-43-19,detailed,0.637,63.7
202108,neighboring_chfl,female,474,sex,NA,2261,NA,NA,COVID19AtLeastOneDosePersons,2021-10-11_10-43-19,detailed,0.619,61.9
202109,neighboring_chfl,female,749,sex,NA,3010,NA,NA,COVID19AtLeastOneDosePersons,2021-10-11_10-43-19,detailed,0.64,64
202110,neighboring_chfl,female,576,sex,NA,3586,NA,NA,COVID19AtLeastOneDosePersons,2021-10-11_10-43-19,detailed,0.677,67.7
202111,neighboring_chfl,female,359,sex,NA,3945,NA,NA,COVID19AtLeastOneDosePersons,2021-10-11_10-43-19,detailed,0.629,62.9
202112,neighboring_chfl,female,870,sex,NA,4815,NA,NA,COVID19AtLeastOneDosePersons,2021-10-11_10-43-19,detailed,0.659,65.9
202113,neighboring_chfl,female,668,sex,NA,5483,NA,NA,COVID19AtLeastOneDosePersons,2021-10-11_10-43-19,detailed,0.65,65
202114,neighboring_chfl,female,909,sex,NA,6392,NA,NA,COVID19AtLeastOneDosePersons,2021-10-11_10-43-19,detailed,0.645,64.5
202115,neighboring_chfl,female,1541,sex,NA,7933,NA,NA,COVID19AtLeastOneDosePersons,2021-10-11_10-43-19,detailed,0.643,64.3
202116,neighboring_chfl,female,2195,sex,NA,10128,NA,NA,COVID19AtLeastOneDosePersons,2021-10-11_10-43-19,detailed,0.592,59.199999999999996
202117,neighboring_chfl,female,1901,sex,NA,12029,NA,NA,COVID19AtLeastOneDosePersons,2021-10-11_10-43-19,detailed,0.582,58.199999999999996
202118,neighboring_chfl,female,1825,sex,NA,13854,NA,NA,COVID19AtLeastOneDosePersons,2021-10-11_10-43-19,detailed,0.538,53.800000000000004
202119,neighboring_chfl,female,1477,sex,NA,15331,NA,NA,COVID19AtLeastOneDosePersons,2021-10-11_10-43-19,detailed,0.489,48.9
202120,neighboring_chfl,female,1194,sex,NA,16525,NA,NA,COVID19AtLeastOneDosePersons,2021-10-11_10-43-19,detailed,0.512,51.2
202121,neighboring_chfl,female,973,sex,NA,17498,NA,NA,COVID19AtLeastOneDosePersons,2021-10-11_10-43-19,detailed,0.521,52.1
202122,neighboring_chfl,female,965,sex,NA,18463,NA,NA,COVID19AtLeastOneDosePersons,2021-10-11_10-43-19,detailed,0.483,48.3
202123,neighboring_chfl,female,992,sex,NA,19455,NA,NA,COVID19AtLeastOneDosePersons,2021-10-11_10-43-19,detailed,0.45,45
202124,neighboring_chfl,female,885,sex,NA,20340,NA,NA,COVID19AtLeastOneDosePersons,2021-10-11_10-43-19,detailed,0.413,41.3
202125,neighboring_chfl,female,626,sex,NA,20966,NA,NA,COVID19AtLeastOneDosePersons,2021-10-11_10-43-19,detailed,0.408,40.8
202126,neighboring_chfl,female,358,sex,NA,21324,NA,NA,COVID19AtLeastOneDosePersons,2021-10-11_10-43-19,detailed,0.429,42.9
202127,neighboring_chfl,female,202,sex,NA,21526,NA,NA,COVID19AtLeastOneDosePersons,2021-10-11_10-43-19,detailed,0.405,40.5
202128,neighboring_chfl,female,314,sex,NA,21840,NA,NA,COVID19AtLeastOneDosePersons,2021-10-11_10-43-19,detailed,0.447,44.7
202129,neighboring_chfl,female,451,sex,NA,22291,NA,NA,COVID19AtLeastOneDosePersons,2021-10-11_10-43-19,detailed,0.472,47.199999999999996
202130,neighboring_chfl,female,387,sex,NA,22678,NA,NA,COVID19AtLeastOneDosePersons,2021-10-11_10-43-19,detailed,0.477,47.699999999999996
202131,neighboring_chfl,female,236,sex,NA,22914,NA,NA,COVID19AtLeastOneDosePersons,2021-10-11_10-43-19,detailed,0.453,45.300000000000004
202132,neighboring_chfl,female,268,sex,NA,23182,NA,NA,COVID19AtLeastOneDosePersons,2021-10-11_10-43-19,detailed,0.492,49.2
202133,neighboring_chfl,female,165,sex,NA,23347,NA,NA,COVID19AtLeastOneDosePersons,2021-10-11_10-43-19,detailed,0.487,48.699999999999996
202134,neighboring_chfl,female,146,sex,NA,23493,NA,NA,COVID19AtLeastOneDosePersons,2021-10-11_10-43-19,detailed,0.509,50.9
202135,neighboring_chfl,female,232,sex,NA,23725,NA,NA,COVID19AtLeastOneDosePersons,2021-10-11_10-43-19,detailed,0.546,54.6
202136,neighboring_chfl,female,232,sex,NA,23957,NA,NA,COVID19AtLeastOneDosePersons,2021-10-11_10-43-19,detailed,0.518,51.800000000000004
202137,neighboring_chfl,female,288,sex,NA,24245,NA,NA,COVID19AtLeastOneDosePersons,2021-10-11_10-43-19,detailed,0.436,43.6
202138,neighboring_chfl,female,272,sex,NA,24517,NA,NA,COVID19AtLeastOneDosePersons,2021-10-11_10-43-19,detailed,0.473,47.3
202139,neighboring_chfl,female,161,sex,NA,24678,NA,NA,COVID19AtLeastOneDosePersons,2021-10-11_10-43-19,detailed,0.45,45
202140,neighboring_chfl,female,124,sex,NA,24802,NA,NA,COVID19AtLeastOneDosePersons,2021-10-11_10-43-19,detailed,0.463,46.300000000000004
202052,neighboring_chfl,unknown,0,sex,NA,0,NA,NA,COVID19AtLeastOneDosePersons,2021-10-11_10-43-19,detailed,0,0
202053,neighboring_chfl,unknown,0,sex,NA,0,NA,NA,COVID19AtLeastOneDosePersons,2021-10-11_10-43-19,detailed,0,0
202101,neighboring_chfl,unknown,0,sex,NA,0,NA,NA,COVID19AtLeastOneDosePersons,2021-10-11_10-43-19,detailed,0,0
202102,neighboring_chfl,unknown,0,sex,NA,0,NA,NA,COVID19AtLeastOneDosePersons,2021-10-11_10-43-19,detailed,0,0
202103,neighboring_chfl,unknown,0,sex,NA,0,NA,NA,COVID19AtLeastOneDosePersons,2021-10-11_10-43-19,detailed,0,0
202104,neighboring_chfl,unknown,0,sex,NA,0,NA,NA,COVID19AtLeastOneDosePersons,2021-10-11_10-43-19,detailed,0,0
202105,neighboring_chfl,unknown,0,sex,NA,0,NA,NA,COVID19AtLeastOneDosePersons,2021-10-11_10-43-19,detailed,0,0
202106,neighboring_chfl,unknown,0,sex,NA,0,NA,NA,COVID19AtLeastOneDosePersons,2021-10-11_10-43-19,detailed,0,0
202107,neighboring_chfl,unknown,0,sex,NA,0,NA,NA,COVID19AtLeastOneDosePersons,2021-10-11_10-43-19,detailed,0,0
202108,neighboring_chfl,unknown,0,sex,NA,0,NA,NA,COVID19AtLeastOneDosePersons,2021-10-11_10-43-19,detailed,0,0
202109,neighboring_chfl,unknown,0,sex,NA,0,NA,NA,COVID19AtLeastOneDosePersons,2021-10-11_10-43-19,detailed,0,0
202110,neighboring_chfl,unknown,1,sex,NA,1,NA,NA,COVID19AtLeastOneDosePersons,2021-10-11_10-43-19,detailed,0.001,0.1
202111,neighboring_chfl,unknown,0,sex,NA,1,NA,NA,COVID19AtLeastOneDosePersons,2021-10-11_10-43-19,detailed,0,0
202112,neighboring_chfl,unknown,0,sex,NA,1,NA,NA,COVID19AtLeastOneDosePersons,2021-10-11_10-43-19,detailed,0,0
202113,neighboring_chfl,unknown,0,sex,NA,1,NA,NA,COVID19AtLeastOneDosePersons,2021-10-11_10-43-19,detailed,0,0
202114,neighboring_chfl,unknown,0,sex,NA,1,NA,NA,COVID19AtLeastOneDosePersons,2021-10-11_10-43-19,detailed,0,0
202115,neighboring_chfl,unknown,0,sex,NA,1,NA,NA,COVID19AtLeastOneDosePersons,2021-10-11_10-43-19,detailed,0,0
202116,neighboring_chfl,unknown,0,sex,NA,1,NA,NA,COVID19AtLeastOneDosePersons,2021-10-11_10-43-19,detailed,0,0
202117,neighboring_chfl,unknown,0,sex,NA,1,NA,NA,COVID19AtLeastOneDosePersons,2021-10-11_10-43-19,detailed,0,0
202118,neighboring_chfl,unknown,0,sex,NA,1,NA,NA,COVID19AtLeastOneDosePersons,2021-10-11_10-43-19,detailed,0,0
202119,neighboring_chfl,unknown,0,sex,NA,1,NA,NA,COVID19AtLeastOneDosePersons,2021-10-11_10-43-19,detailed,0,0
202120,neighboring_chfl,unknown,0,sex,NA,1,NA,NA,COVID19AtLeastOneDosePersons,2021-10-11_10-43-19,detailed,0,0
202121,neighboring_chfl,unknown,0,sex,NA,1,NA,NA,COVID19AtLeastOneDosePersons,2021-10-11_10-43-19,detailed,0,0
202122,neighboring_chfl,unknown,0,sex,NA,1,NA,NA,COVID19AtLeastOneDosePersons,2021-10-11_10-43-19,detailed,0,0
202123,neighboring_chfl,unknown,0,sex,NA,1,NA,NA,COVID19AtLeastOneDosePersons,2021-10-11_10-43-19,detailed,0,0
202124,neighboring_chfl,unknown,0,sex,NA,1,NA,NA,COVID19AtLeastOneDosePersons,2021-10-11_10-43-19,detailed,0,0
202125,neighboring_chfl,unknown,0,sex,NA,1,NA,NA,COVID19AtLeastOneDosePersons,2021-10-11_10-43-19,detailed,0,0
202126,neighboring_chfl,unknown,0,sex,NA,1,NA,NA,COVID19AtLeastOneDosePersons,2021-10-11_10-43-19,detailed,0,0
202127,neighboring_chfl,unknown,0,sex,NA,1,NA,NA,COVID19AtLeastOneDosePersons,2021-10-11_10-43-19,detailed,0,0
202128,neighboring_chfl,unknown,0,sex,NA,1,NA,NA,COVID19AtLeastOneDosePersons,2021-10-11_10-43-19,detailed,0,0
202129,neighboring_chfl,unknown,0,sex,NA,1,NA,NA,COVID19AtLeastOneDosePersons,2021-10-11_10-43-19,detailed,0,0
202130,neighboring_chfl,unknown,0,sex,NA,1,NA,NA,COVID19AtLeastOneDosePersons,2021-10-11_10-43-19,detailed,0,0
202131,neighboring_chfl,unknown,0,sex,NA,1,NA,NA,COVID19AtLeastOneDosePersons,2021-10-11_10-43-19,detailed,0,0
202132,neighboring_chfl,unknown,0,sex,NA,1,NA,NA,COVID19AtLeastOneDosePersons,2021-10-11_10-43-19,detailed,0,0
202133,neighboring_chfl,unknown,0,sex,NA,1,NA,NA,COVID19AtLeastOneDosePersons,2021-10-11_10-43-19,detailed,0,0
202134,neighboring_chfl,unknown,0,sex,NA,1,NA,NA,COVID19AtLeastOneDosePersons,2021-10-11_10-43-19,detailed,0,0
202135,neighboring_chfl,unknown,0,sex,NA,1,NA,NA,COVID19AtLeastOneDosePersons,2021-10-11_10-43-19,detailed,0,0
202136,neighboring_chfl,unknown,0,sex,NA,1,NA,NA,COVID19AtLeastOneDosePersons,2021-10-11_10-43-19,detailed,0,0
202137,neighboring_chfl,unknown,0,sex,NA,1,NA,NA,COVID19AtLeastOneDosePersons,2021-10-11_10-43-19,detailed,0,0
202138,neighboring_chfl,unknown,0,sex,NA,1,NA,NA,COVID19AtLeastOneDosePersons,2021-10-11_10-43-19,detailed,0,0
202139,neighboring_chfl,unknown,0,sex,NA,1,NA,NA,COVID19AtLeastOneDosePersons,2021-10-11_10-43-19,detailed,0,0
202140,neighboring_chfl,unknown,0,sex,NA,1,NA,NA,COVID19AtLeastOneDosePersons,2021-10-11_10-43-19,detailed,0,0
202052,NW,male,52,sex,22053,52,0.24,0.24,COVID19AtLeastOneDosePersons,2021-10-11_10-43-19,detailed,0.525,52.5
202053,NW,male,28,sex,22053,80,0.13,0.36,COVID19AtLeastOneDosePersons,2021-10-11_10-43-19,detailed,0.35,35
202101,NW,male,119,sex,22053,199,0.54,0.9,COVID19AtLeastOneDosePersons,2021-10-11_10-43-19,detailed,0.316,31.6
202102,NW,male,644,sex,22053,843,2.92,3.82,COVID19AtLeastOneDosePersons,2021-10-11_10-43-19,detailed,0.509,50.9
202103,NW,male,159,sex,22053,1002,0.72,4.54,COVID19AtLeastOneDosePersons,2021-10-11_10-43-19,detailed,0.511,51.1
202104,NW,male,299,sex,22053,1301,1.36,5.9,COVID19AtLeastOneDosePersons,2021-10-11_10-43-19,detailed,0.475,47.5
202105,NW,male,40,sex,22053,1341,0.18,6.08,COVID19AtLeastOneDosePersons,2021-10-11_10-43-19,detailed,0.396,39.6
202106,NW,male,3,sex,22053,1344,0.01,6.09,COVID19AtLeastOneDosePersons,2021-10-11_10-43-19,detailed,0.429,42.9
202107,NW,male,6,sex,22053,1350,0.03,6.12,COVID19AtLeastOneDosePersons,2021-10-11_10-43-19,detailed,0.105,10.5
202108,NW,male,30,sex,22053,1380,0.14,6.26,COVID19AtLeastOneDosePersons,2021-10-11_10-43-19,detailed,0.291,29.099999999999998
202109,NW,male,110,sex,22053,1490,0.5,6.76,COVID19AtLeastOneDosePersons,2021-10-11_10-43-19,detailed,0.385,38.5
202110,NW,male,94,sex,22053,1584,0.43,7.18,COVID19AtLeastOneDosePersons,2021-10-11_10-43-19,detailed,0.284,28.4
202111,NW,male,158,sex,22053,1742,0.72,7.9,COVID19AtLeastOneDosePersons,2021-10-11_10-43-19,detailed,0.459,45.9
202112,NW,male,340,sex,22053,2082,1.54,9.44,COVID19AtLeastOneDosePersons,2021-10-11_10-43-19,detailed,0.486,48.6
202113,NW,male,302,sex,22053,2384,1.37,10.81,COVID19AtLeastOneDosePersons,2021-10-11_10-43-19,detailed,0.479,47.9
202114,NW,male,246,sex,22053,2630,1.12,11.93,COVID19AtLeastOneDosePersons,2021-10-11_10-43-19,detailed,0.518,51.800000000000004
202115,NW,male,584,sex,22053,3214,2.65,14.57,COVID19AtLeastOneDosePersons,2021-10-11_10-43-19,detailed,0.504,50.4
202116,NW,male,377,sex,22053,3591,1.71,16.28,COVID19AtLeastOneDosePersons,2021-10-11_10-43-19,detailed,0.483,48.3
202117,NW,male,582,sex,22053,4173,2.64,18.92,COVID19AtLeastOneDosePersons,2021-10-11_10-43-19,detailed,0.475,47.5
202118,NW,male,830,sex,22053,5003,3.76,22.69,COVID19AtLeastOneDosePersons,2021-10-11_10-43-19,detailed,0.517,51.7
202119,NW,male,765,sex,22053,5768,3.47,26.16,COVID19AtLeastOneDosePersons,2021-10-11_10-43-19,detailed,0.543,54.300000000000004
202120,NW,male,831,sex,22053,6599,3.77,29.92,COVID19AtLeastOneDosePersons,2021-10-11_10-43-19,detailed,0.523,52.300000000000004
202121,NW,male,943,sex,22053,7542,4.28,34.2,COVID19AtLeastOneDosePersons,2021-10-11_10-43-19,detailed,0.541,54.1
202122,NW,male,576,sex,22053,8118,2.61,36.81,COVID19AtLeastOneDosePersons,2021-10-11_10-43-19,detailed,0.5,50
202123,NW,male,777,sex,22053,8895,3.52,40.33,COVID19AtLeastOneDosePersons,2021-10-11_10-43-19,detailed,0.552,55.2
202124,NW,male,468,sex,22053,9363,2.12,42.46,COVID19AtLeastOneDosePersons,2021-10-11_10-43-19,detailed,0.544,54.400000000000006
202125,NW,male,477,sex,22053,9840,2.16,44.62,COVID19AtLeastOneDosePersons,2021-10-11_10-43-19,detailed,0.542,54.2
202126,NW,male,702,sex,22053,10542,3.18,47.8,COVID19AtLeastOneDosePersons,2021-10-11_10-43-19,detailed,0.57,56.99999999999999
202127,NW,male,490,sex,22053,11032,2.22,50.02,COVID19AtLeastOneDosePersons,2021-10-11_10-43-19,detailed,0.554,55.400000000000006
202128,NW,male,274,sex,22053,11306,1.24,51.27,COVID19AtLeastOneDosePersons,2021-10-11_10-43-19,detailed,0.557,55.7
202129,NW,male,158,sex,22053,11464,0.72,51.98,COVID19AtLeastOneDosePersons,2021-10-11_10-43-19,detailed,0.554,55.400000000000006
202130,NW,male,196,sex,22053,11660,0.89,52.87,COVID19AtLeastOneDosePersons,2021-10-11_10-43-19,detailed,0.544,54.400000000000006
202131,NW,male,102,sex,22053,11762,0.46,53.34,COVID19AtLeastOneDosePersons,2021-10-11_10-43-19,detailed,0.543,54.300000000000004
202132,NW,male,95,sex,22053,11857,0.43,53.77,COVID19AtLeastOneDosePersons,2021-10-11_10-43-19,detailed,0.47,47
202133,NW,male,163,sex,22053,12020,0.74,54.51,COVID19AtLeastOneDosePersons,2021-10-11_10-43-19,detailed,0.521,52.1
202134,NW,male,369,sex,22053,12389,1.67,56.18,COVID19AtLeastOneDosePersons,2021-10-11_10-43-19,detailed,0.501,50.1
202135,NW,male,296,sex,22053,12685,1.34,57.52,COVID19AtLeastOneDosePersons,2021-10-11_10-43-19,detailed,0.51,51
202136,NW,male,403,sex,22053,13088,1.83,59.35,COVID19AtLeastOneDosePersons,2021-10-11_10-43-19,detailed,0.522,52.2
202137,NW,male,454,sex,22053,13542,2.06,61.41,COVID19AtLeastOneDosePersons,2021-10-11_10-43-19,detailed,0.555,55.50000000000001
202138,NW,male,283,sex,22053,13825,1.28,62.69,COVID19AtLeastOneDosePersons,2021-10-11_10-43-19,detailed,0.535,53.5
202139,NW,male,176,sex,22053,14001,0.8,63.49,COVID19AtLeastOneDosePersons,2021-10-11_10-43-19,detailed,0.5,50
202140,NW,male,135,sex,22053,14136,0.61,64.1,COVID19AtLeastOneDosePersons,2021-10-11_10-43-19,detailed,0.603,60.3
202052,NW,female,47,sex,21034,47,0.22,0.22,COVID19AtLeastOneDosePersons,2021-10-11_10-43-19,detailed,0.475,47.5
202053,NW,female,52,sex,21034,99,0.25,0.47,COVID19AtLeastOneDosePersons,2021-10-11_10-43-19,detailed,0.65,65
202101,NW,female,258,sex,21034,357,1.23,1.7,COVID19AtLeastOneDosePersons,2021-10-11_10-43-19,detailed,0.684,68.4
202102,NW,female,622,sex,21034,979,2.96,4.65,COVID19AtLeastOneDosePersons,2021-10-11_10-43-19,detailed,0.491,49.1
202103,NW,female,152,sex,21034,1131,0.72,5.38,COVID19AtLeastOneDosePersons,2021-10-11_10-43-19,detailed,0.489,48.9
202104,NW,female,330,sex,21034,1461,1.57,6.95,COVID19AtLeastOneDosePersons,2021-10-11_10-43-19,detailed,0.525,52.5
202105,NW,female,61,sex,21034,1522,0.29,7.24,COVID19AtLeastOneDosePersons,2021-10-11_10-43-19,detailed,0.604,60.4
202106,NW,female,4,sex,21034,1526,0.02,7.25,COVID19AtLeastOneDosePersons,2021-10-11_10-43-19,detailed,0.571,57.099999999999994
202107,NW,female,51,sex,21034,1577,0.24,7.5,COVID19AtLeastOneDosePersons,2021-10-11_10-43-19,detailed,0.895,89.5
202108,NW,female,73,sex,21034,1650,0.35,7.84,COVID19AtLeastOneDosePersons,2021-10-11_10-43-19,detailed,0.709,70.89999999999999
202109,NW,female,176,sex,21034,1826,0.84,8.68,COVID19AtLeastOneDosePersons,2021-10-11_10-43-19,detailed,0.615,61.5
202110,NW,female,237,sex,21034,2063,1.13,9.81,COVID19AtLeastOneDosePersons,2021-10-11_10-43-19,detailed,0.716,71.6
202111,NW,female,186,sex,21034,2249,0.88,10.69,COVID19AtLeastOneDosePersons,2021-10-11_10-43-19,detailed,0.541,54.1
202112,NW,female,359,sex,21034,2608,1.71,12.4,COVID19AtLeastOneDosePersons,2021-10-11_10-43-19,detailed,0.514,51.4
202113,NW,female,328,sex,21034,2936,1.56,13.96,COVID19AtLeastOneDosePersons,2021-10-11_10-43-19,detailed,0.521,52.1
202114,NW,female,229,sex,21034,3165,1.09,15.05,COVID19AtLeastOneDosePersons,2021-10-11_10-43-19,detailed,0.482,48.199999999999996
202115,NW,female,574,sex,21034,3739,2.73,17.78,COVID19AtLeastOneDosePersons,2021-10-11_10-43-19,detailed,0.496,49.6
202116,NW,female,403,sex,21034,4142,1.92,19.69,COVID19AtLeastOneDosePersons,2021-10-11_10-43-19,detailed,0.517,51.7
202117,NW,female,644,sex,21034,4786,3.06,22.75,COVID19AtLeastOneDosePersons,2021-10-11_10-43-19,detailed,0.525,52.5
202118,NW,female,775,sex,21034,5561,3.68,26.44,COVID19AtLeastOneDosePersons,2021-10-11_10-43-19,detailed,0.483,48.3
202119,NW,female,643,sex,21034,6204,3.06,29.5,COVID19AtLeastOneDosePersons,2021-10-11_10-43-19,detailed,0.457,45.7
202120,NW,female,757,sex,21034,6961,3.6,33.09,COVID19AtLeastOneDosePersons,2021-10-11_10-43-19,detailed,0.477,47.699999999999996
202121,NW,female,800,sex,21034,7761,3.8,36.9,COVID19AtLeastOneDosePersons,2021-10-11_10-43-19,detailed,0.459,45.9
202122,NW,female,577,sex,21034,8338,2.74,39.64,COVID19AtLeastOneDosePersons,2021-10-11_10-43-19,detailed,0.5,50
202123,NW,female,630,sex,21034,8968,3,42.64,COVID19AtLeastOneDosePersons,2021-10-11_10-43-19,detailed,0.448,44.800000000000004
202124,NW,female,392,sex,21034,9360,1.86,44.5,COVID19AtLeastOneDosePersons,2021-10-11_10-43-19,detailed,0.456,45.6
202125,NW,female,403,sex,21034,9763,1.92,46.42,COVID19AtLeastOneDosePersons,2021-10-11_10-43-19,detailed,0.458,45.800000000000004
202126,NW,female,529,sex,21034,10292,2.51,48.93,COVID19AtLeastOneDosePersons,2021-10-11_10-43-19,detailed,0.43,43
202127,NW,female,395,sex,21034,10687,1.88,50.81,COVID19AtLeastOneDosePersons,2021-10-11_10-43-19,detailed,0.446,44.6
202128,NW,female,218,sex,21034,10905,1.04,51.84,COVID19AtLeastOneDosePersons,2021-10-11_10-43-19,detailed,0.443,44.3
202129,NW,female,127,sex,21034,11032,0.6,52.45,COVID19AtLeastOneDosePersons,2021-10-11_10-43-19,detailed,0.446,44.6
202130,NW,female,164,sex,21034,11196,0.78,53.23,COVID19AtLeastOneDosePersons,2021-10-11_10-43-19,detailed,0.456,45.6
202131,NW,female,86,sex,21034,11282,0.41,53.64,COVID19AtLeastOneDosePersons,2021-10-11_10-43-19,detailed,0.457,45.7
202132,NW,female,107,sex,21034,11389,0.51,54.15,COVID19AtLeastOneDosePersons,2021-10-11_10-43-19,detailed,0.53,53
202133,NW,female,150,sex,21034,11539,0.71,54.86,COVID19AtLeastOneDosePersons,2021-10-11_10-43-19,detailed,0.479,47.9
202134,NW,female,368,sex,21034,11907,1.75,56.61,COVID19AtLeastOneDosePersons,2021-10-11_10-43-19,detailed,0.499,49.9
202135,NW,female,284,sex,21034,12191,1.35,57.96,COVID19AtLeastOneDosePersons,2021-10-11_10-43-19,detailed,0.49,49
202136,NW,female,369,sex,21034,12560,1.75,59.71,COVID19AtLeastOneDosePersons,2021-10-11_10-43-19,detailed,0.478,47.8
202137,NW,female,363,sex,21034,12923,1.73,61.44,COVID19AtLeastOneDosePersons,2021-10-11_10-43-19,detailed,0.444,44.4
202138,NW,female,246,sex,21034,13169,1.17,62.61,COVID19AtLeastOneDosePersons,2021-10-11_10-43-19,detailed,0.465,46.5
202139,NW,female,176,sex,21034,13345,0.84,63.44,COVID19AtLeastOneDosePersons,2021-10-11_10-43-19,detailed,0.5,50
202140,NW,female,89,sex,21034,13434,0.42,63.87,COVID19AtLeastOneDosePersons,2021-10-11_10-43-19,detailed,0.397,39.7
202052,NW,unknown,0,sex,NA,0,NA,NA,COVID19AtLeastOneDosePersons,2021-10-11_10-43-19,detailed,0,0
202053,NW,unknown,0,sex,NA,0,NA,NA,COVID19AtLeastOneDosePersons,2021-10-11_10-43-19,detailed,0,0
202101,NW,unknown,0,sex,NA,0,NA,NA,COVID19AtLeastOneDosePersons,2021-10-11_10-43-19,detailed,0,0
202102,NW,unknown,0,sex,NA,0,NA,NA,COVID19AtLeastOneDosePersons,2021-10-11_10-43-19,detailed,0,0
